,eLower,eUpper,dead_asymmetry_thrown_beta,dead_asymmetry_type0_beta,dead_corrected_asymmetry_type0_beta,err_dead_asymmetry_thrown_beta,err_dead_asymmetry_type0_beta,err_dead_corrected_asymmetry_type0_beta,dead_correction_misbs,dead_correction_misbs_thrown,err_dead_correction_misbs,err_dead_correction_misbs_thrown,threshold,thickness,dead_precision_type0_corrected_asymmetry,dead_precision_type0_correction,n_KE,n_Type0,n_Type1,weighted_corrected_asymmetry_type0,dead_err_weight,err_dead_weighted_corrected_asymmetry_type0
629,175,650,-0.11800379762361636,-0.11873921824189415,-0.11994965900560726,0.0007971485335873627,0.0008168405897736693,0.0008649093782322023,0.010196055284380744,,0.0014083581816001708,,50,dead_layer_1000,-0.007210603059669978,0.13812775061720425,138200074.0,134000088.0,1908446.0,-0.11630431444140446,0.00016118818246091225,-9.827352950292837e-05
630,190,650,-0.11743419449958496,-0.11801987494046128,-0.11910765593630819,0.0008366570178530045,0.0008226586865191445,0.0008444188413870769,0.009190929873360931,,0.0014898998397926118,,50,dead_layer_1000,-0.007089542941207933,0.16210545182277478,128393740.0,124250196.0,1806711.0,-0.115263793976146,0.00016666362857759525,-9.496652351303242e-05
631,200,650,-0.11743419449958496,-0.11801987494046128,-0.11910765593630819,0.0008366570178530045,0.0008226586865191445,0.0008444188413870769,0.009190929873360931,,0.0014898998397926118,,50,dead_layer_1000,-0.007089542941207933,0.16210545182277478,128393740.0,124250196.0,1806711.0,-0.115263793976146,0.00016666362857759525,-9.496652351303242e-05
632,225,650,-0.11657834341912914,-0.11736632626110644,-0.11850707186694362,0.0008164123516857778,0.0008645228131066247,0.0009045886739002505,0.009672691105658472,,0.0016938454507745041,,50,dead_layer_1000,-0.007633204159460602,0.17511625588701096,118369061.0,114319777.0,1691548.0,-0.11445306665693637,0.00017297083354110177,-0.0001011037581903394
633,250,650,-0.11652596239278648,-0.11694232108003626,-0.11805651651319111,0.0009487190888574878,0.0009758772712328937,0.0010200749023054198,0.009464277844589761,,0.0019704595717734415,,50,dead_layer_1000,-0.008640564133462647,0.20819967504439352,108239998.0,104319610.0,1565670.0,-0.11378058008292515,0.00018022556354962095,-0.00011355284895979377
634,275,650,-0.11629623134827424,-0.11693512743267694,-0.11789415350193623,0.0011094009082582197,0.0011512434389508253,0.0011996642154067584,0.008156164681593343,,0.002192623711704154,,50,dead_layer_1000,-0.010175773605152148,0.268830240352113,98121927.0,94368505.0,1434249.0,-0.11338439179061614,0.0001885924785728241,-0.0001334019446297284
635,300,650,-0.11634039877271928,-0.11719719174532284,-0.11824545878077485,0.0013245621135481078,0.0013682948275331912,0.0014199538449261339,0.008893975839070582,,0.002582405998476123,,50,dead_layer_1000,-0.012008527511899677,0.29035451019911734,88128110.0,84567844.0,1298936.0,-0.11346848936033006,0.00019822332206484184,-0.00015834846153120276
636,50,675,-0.11743716159513069,-0.11809091726068777,-0.11998541771149311,0.0005422012808602059,0.0005599795825287991,0.0006046534187644054,0.015866107888477483,,0.0022606678289168107,,50,dead_layer_1000,-0.0050393908717999755,0.14248408272570653,180380298.0,176604124.0,2093391.0,-0.1174735812206737,0.0001435033590016887,-6.896485632521093e-05
637,75,675,-0.11738665080556278,-0.11814597456841766,-0.11981065295017516,0.0005709438580460113,0.0005906241577640746,0.0006229501893906269,0.013979672979339138,,0.00177152887708123,,50,dead_layer_1000,-0.00519945575832634,0.12672176807707955,173943243.0,169898525.0,2093391.0,-0.11702468497452159,0.00014552992543461645,-7.081152688330502e-05
638,100,675,-0.11743653940400368,-0.11831438525379898,-0.11976471543521817,0.0006108906050386954,0.0006225074284396991,0.0006681442474882141,0.012206743308549825,,0.00137659044166768,,50,dead_layer_1000,-0.00557880712245018,0.11277294908818891,166446887.0,162220288.0,2093391.0,-0.11672352051942635,0.000148201549696224,-7.586240695064663e-05
639,125,675,-0.11745177231091261,-0.11826580617357414,-0.1196165723227981,0.0006639844084045533,0.0006771254331490032,0.0007209643083164302,0.011372223386000335,,0.0013924814270635264,,50,dead_layer_1000,-0.006027294498715704,0.12244583840814516,158120667.0,153793474.0,2071269.0,-0.11634309767675954,0.00015151559927533334,-8.171131690484453e-05
640,150,675,-0.11748685679508941,-0.1185588515513988,-0.11979392236278934,0.0007310353315334517,0.000724409331245218,0.0007877511099501634,0.010393024145245408,,0.0014012795524324208,,50,dead_layer_1000,-0.006575885440702929,0.1348288556679123,149146047.0,144781858.0,2012966.0,-0.11628861110071788,0.00015547669098714257,-8.937530118074438e-05
641,175,675,-0.11777574678392147,-0.11853378111671044,-0.11967394222271106,0.0007963814284233928,0.000809174138264644,0.0008771296061139086,0.009598445175869297,,0.0014892184899839322,,50,dead_layer_1000,-0.007329328254947815,0.15515205459816142,139683225.0,135333668.0,1929093.0,-0.11594744870058349,0.0001601139784748802,-9.940781123421607e-05
642,190,675,-0.11719355888305369,-0.11780969045932077,-0.11882077557462908,0.0008308499828651982,0.0008109573644445682,0.0008570178017196623,0.008535951799670522,,0.001571857256037872,,50,dead_layer_1000,-0.007212693214423479,0.1841455168594724,129876891.0,125583776.0,1827358.0,-0.1148931233956816,0.00016547495864686323,-9.612921424332993e-05
643,200,675,-0.11719355888305369,-0.11780969045932077,-0.11882077557462908,0.0008308499828651982,0.0008109573644445682,0.0008570178017196623,0.008535951799670522,,0.001571857256037872,,50,dead_layer_1000,-0.007212693214423479,0.1841455168594724,129876891.0,125583776.0,1827358.0,-0.1148931233956816,0.00016547495864686323,-9.612921424332993e-05
644,225,675,-0.11633471078205816,-0.11714762900429827,-0.11819613155365975,0.0008077765409652756,0.0008458877053980666,0.0009121799548108941,0.008880855034771037,,0.0017913702776793108,,50,dead_layer_1000,-0.007717511079427962,0.2017114647931527,119852212.0,115653357.0,1712195.0,-0.11405529502112464,0.00017164081195753127,-0.00010164107584373579
645,250,675,-0.11624006868808617,-0.11670274637436137,-0.11770870650293953,0.0009321630994865513,0.0009458999875071274,0.0010188440931610916,0.00853356371842871,,0.0020662601040490843,,50,dead_layer_1000,-0.008655639191274675,0.24213331876656405,109723149.0,105653190.0,1586317.0,-0.11334253934700056,0.00017871988177703505,-0.00011300215206467316
646,275,675,-0.11596630639537871,-0.11664786392972908,-0.11748508828221743,0.001079341202697056,0.0011080882376815508,0.0011871949821368965,0.0071111598381516814,,0.0022780207496394785,,50,dead_layer_1000,-0.010105069498565381,0.3203444728408154,99605078.0,95702085.0,1454896.0,-0.112881472820264,0.00018686621985284968,-0.00013143305114568342
647,300,675,-0.11593791941797628,-0.11683280307796998,-0.1177278512121457,0.0012787451149732516,0.0013108087462764546,0.0014020959043331443,0.007582841074537925,,0.0026858572468123863,,50,dead_layer_1000,-0.011909636419054029,0.35420197000186426,89611261.0,85901424.0,1319583.0,-0.11285400909137347,0.00019621810074480907,-0.0001555125910892455
648,50,740,-0.11746829200605648,-0.11808673770879272,-0.11993720508313767,0.0005501560952131383,0.0005551846051994968,0.0006031020789602562,0.01549118361568904,,0.0021253999469019857,,50,dead_layer_1000,-0.005028482017253945,0.13720061679144,181906237.0,177929204.0,2113888.0,-0.11731500679895565,0.00014266328270304236,-6.870072270716725e-05
649,75,740,-0.11742172724698487,-0.11813937705228222,-0.11976610309860534,0.00057749680235405,0.0005836125516072182,0.0006209595087917428,0.01365524100973263,,0.0016707921141315757,,50,dead_layer_1000,-0.005184768417158041,0.12235537351122079,175469182.0,171223605.0,2113888.0,-0.11686829388276784,0.00014465138144920527,-7.04956105987277e-05
650,100,740,-0.11747223189499342,-0.1183003798732705,-0.11971807703691989,0.0006151704988300802,0.000614067809954571,0.0006630267677822004,0.011926869806966625,,0.0013070567046068165,,50,dead_layer_1000,-0.00553823436019382,0.10958924896147934,167972826.0,163545368.0,2113888.0,-0.11656252640087995,0.00014727153004686738,-7.517331800047545e-05
651,125,740,-0.11749029833398443,-0.11825222020813511,-0.11957109240871248,0.0006650546308965718,0.0006645404746204617,0.000712337254792063,0.011098119315293909,,0.0013159983876424699,,50,dead_layer_1000,-0.005957437039691702,0.1185785041821402,159646606.0,155118554.0,2091766.0,-0.11617970102439797,0.00015051974953525943,-8.060711138227368e-05
652,150,740,-0.11752807362511757,-0.11852999935697732,-0.11973443818933865,0.0007277152948808403,0.0007102503491639348,0.0007753349934369417,0.01013031762512391,,0.001318121918509239,,50,dead_layer_1000,-0.0064754552254288585,0.13011654395121852,150671986.0,146106938.0,2033463.0,-0.11610673358347143,0.00015439870632202827,-8.780810183722027e-05
653,175,740,-0.11780674233731817,-0.11850173305446124,-0.11961161597034545,0.0007901233209620386,0.0007879505442870623,0.0008575358206062327,0.00933797771157139,,0.0013907118772298634,,50,dead_layer_1000,-0.0071693356339139844,0.14893073427520906,141209164.0,136658748.0,1949590.0,-0.11575717341378931,0.00015893464942612134,-9.699205441177371e-05
654,190,740,-0.11726270070855291,-0.11781107076818623,-0.11879408883825236,0.0008318805475351377,0.0007986653531774695,0.00085109488964561,0.008290822899354872,,0.0014569536425187819,,50,dead_layer_1000,-0.007164454881289958,0.17573088464260295,131402830.0,126908856.0,1847855.0,-0.11473133351865387,0.00016417109282146485,-9.53304633429374e-05
655,200,740,-0.11726270070855291,-0.11781107076818623,-0.11879408883825236,0.0008318805475351377,0.0007986653531774695,0.00085109488964561,0.008290822899354872,,0.0014569536425187819,,50,dead_layer_1000,-0.007164454881289958,0.17573088464260295,131402830.0,126908856.0,1847855.0,-0.11473133351865387,0.00016417109282146485,-9.53304633429374e-05
656,225,740,-0.11646952760923113,-0.11718759927753947,-0.1182010394993786,0.0008373115021049892,0.0008413010039030162,0.0009109109416577845,0.008572662128951386,,0.0016487721479000895,,50,dead_layer_1000,-0.007706454575321846,0.19232907154148723,121378151.0,116978437.0,1732692.0,-0.11391648940518603,0.00017018352182585192,-0.0001013900599862697
657,250,740,-0.116404371116134,-0.11677794543115096,-0.11774518620869527,0.00095720876399212,0.0009394237074657568,0.0010156149084038814,0.008191167682837614,,0.001880341320255136,,50,dead_layer_1000,-0.008625532313514487,0.2295571758584414,111249088.0,106978270.0,1606814.0,-0.11322498501231829,0.0001770724544939646,-0.00011253806286743378
658,275,740,-0.11618176042032466,-0.11673998227200012,-0.11754317459568307,0.0011002788755334898,0.001088036637501167,0.0011716357966637825,0.00680597373208132,,0.00204831416809571,,50,dead_layer_1000,-0.009967705914817214,0.30095828293320775,101131017.0,97027165.0,1475393.0,-0.11277332448974729,0.00018498085880240664,-0.00012957349473297465
659,300,740,-0.1161971642426301,-0.11692639584920501,-0.11777544818070626,0.0012856395845205644,0.0012702032658351804,0.0013664118407587516,0.0071751162785361694,,0.0023869677142266464,,50,dead_layer_1000,-0.011601839448424144,0.332673035748157,91137200.0,87226504.0,1340080.0,-0.11272170531721588,0.00019403301545079565,-0.000151332829995121
660,50,600,-0.11766867241910167,-0.11783245917530345,-0.11996693829767291,0.0005850140100678667,0.0006585388245565656,0.0006538045277235522,0.017947615891061176,,0.002345436378209825,,75,dead_layer_1000,-0.005449872581571372,0.13068233644213276,174140562.0,164666360.0,1492282.0,-0.11344007865222346,0.00013743778482939873,-7.218962333887758e-05
661,75,600,-0.11762792904909478,-0.11783245917530345,-0.11996693829767291,0.0006209662140521489,0.0006585388245565656,0.0006538045277235522,0.017947615891061176,,0.002345436378209825,,75,dead_layer_1000,-0.005449872581571372,0.13068233644213276,167703507.0,164666360.0,1492282.0,-0.11779431094319569,0.00014957990494477723,-7.486168992794023e-05
662,100,600,-0.11770703651961974,-0.11810816879644388,-0.11993960081298564,0.0006686201919110689,0.0006833694068547583,0.0007080015050190734,0.015446064066368496,,0.0016609068438522786,,75,dead_layer_1000,-0.005902983670280979,0.1075294545403742,160207151.0,156914949.0,1492282.0,-0.11747488315705708,0.00015237514708547428,-8.098040020363267e-05
663,125,600,-0.11775661175317613,-0.1181219203308766,-0.1198201186505396,0.0007334896494795528,0.0007518902457483888,0.0007747455560975615,0.014324179471208008,,0.0016544739535650447,,75,dead_layer_1000,-0.006465905432435261,0.11550217985543831,151880931.0,148427178.0,1492282.0,-0.1170954244343206,0.0001558846549197494,-8.848114542309769e-05
664,150,600,-0.11783970354178744,-0.11853174366206413,-0.12007378671267536,0.0008158874196455991,0.0007963917977628548,0.0008494029468803917,0.012997449211889675,,0.0016194812159960952,,75,dead_layer_1000,-0.007074008158940872,0.12459992646208169,142906311.0,139364727.0,1492282.0,-0.11709805107955121,0.00016011808712164624,-9.71548928336609e-05
665,175,600,-0.1182299533763231,-0.11861364759274869,-0.12001806938366441,0.0008890933908055247,0.0009007952168665564,0.0009616846459236873,0.011840949276855167,,0.0016802059730528394,,75,dead_layer_1000,-0.00801283215820985,0.14189791154135276,133443489.0,129872729.0,1475086.0,-0.11680655472196058,0.00016511149014709472,-0.0001099527486762399
666,190,600,-0.11763055866635624,-0.11790845238703043,-0.11914622637798673,0.0009499088987551216,0.0009396403866416214,0.0009659604111871746,0.01046784522710315,,0.0017441416556966713,,75,dead_layer_1000,-0.00810735212144028,0.16661897628948238,123637155.0,120085296.0,1428730.0,-0.11572338316813861,0.00017092810491845496,-0.00010935774162145743
667,200,600,-0.11763055866635624,-0.11790845238703043,-0.11914622637798673,0.0009499088987551216,0.0009396403866416214,0.0009659604111871746,0.01046784522710315,,0.0017441416556966713,,75,dead_layer_1000,-0.00810735212144028,0.16661897628948238,123637155.0,120085296.0,1428730.0,-0.11572338316813861,0.00017092810491845496,-0.00010935774162145743
668,225,600,-0.11669695882433043,-0.11719381053309308,-0.1184876964075111,0.0009458935693569284,0.0010049721299599758,0.0010519998824618999,0.010983438345818265,,0.0020136528728399994,,75,dead_layer_1000,-0.008878557979925518,0.18333538273164335,113612476.0,110122485.0,1360768.0,-0.11484794654348254,0.00017767145404497093,-0.00011832563734360429
669,250,600,-0.11666159417582928,-0.11673775580291766,-0.11796772148965241,0.0011170476333821173,0.0011561335272447066,0.0012037431363696664,0.010461139584486235,,0.0023629194363401396,,75,dead_layer_1000,-0.010204004291760889,0.22587591124817083,103483413.0,100094051.0,1275688.0,-0.11410395916434515,0.00018548138858833518,-0.00013477062757557702
670,275,600,-0.11642386304720337,-0.11679758893921068,-0.11782167362097848,0.0013323914609529172,0.0013887178879010244,0.0014436589692748347,0.008723190362796366,,0.002628340026314022,,75,dead_layer_1000,-0.0122529151463164,0.3013049030230567,93365342.0,90118247.0,1179148.0,-0.11372402711627964,0.00019455906891720082,-0.00016147785312919897
671,300,600,-0.11650819050036841,-0.11712244037352174,-0.11823094558392376,0.0016252739656623615,0.001685448198700749,0.0017463309859727639,0.00941835719117743,,0.0031781277090381613,,75,dead_layer_1000,-0.014770506802156694,0.33743970891391195,83371525.0,80296088.0,1073972.0,-0.1138696024923372,0.00020510413599990866,-0.00019598695544061008
672,50,625,-0.11759638788270951,-0.11779967213162681,-0.11989626794801901,0.0005625018138629928,0.0006276593076096854,0.0006263786907481459,0.0176269555562175,,0.0022548495426252353,,75,dead_layer_1000,-0.005224338517523432,0.12792053258623493,176837738.0,167158821.0,1529027.0,-0.11333394680999,0.0001363030670409871,-6.903059694734469e-05
673,75,625,-0.11755277092908775,-0.11779967213162681,-0.11989626794801901,0.0005952690611326544,0.0006276593076096854,0.0006263786907481459,0.0176269555562175,,0.0022548495426252353,,75,dead_layer_1000,-0.005224338517523432,0.12792053258623493,170400683.0,167158821.0,1529027.0,-0.11761524918589057,0.00014814970181363854,-7.15420167862344e-05
674,100,625,-0.11762147877675058,-0.1180600010425155,-0.11986352009614702,0.0006392972086921865,0.0006500151603314819,0.0006758828682886862,0.015209655483145667,,0.001592605829205098,,75,dead_layer_1000,-0.005638770392747812,0.10471018432796972,162904327.0,159407410.0,1529027.0,-0.11729052041699142,0.00015086131049328166,-7.710718917026388e-05
675,125,625,-0.11765906394792292,-0.11806754974039839,-0.11974090235084726,0.0006987888575161294,0.0007123539233614357,0.0007360534010269864,0.014114246696663762,,0.0015761297631807962,,75,dead_layer_1000,-0.006147050728499694,0.11166942147563227,154578107.0,150919639.0,1529027.0,-0.1169069417852563,0.00015426233204715015,-8.383795672916765e-05
676,150,625,-0.11772503396027097,-0.11844930517969315,-0.11997107921182341,0.0007741460239011969,0.0007529935127072567,0.0008047151690746484,0.012827842152931628,,0.0015312510398782643,,75,dead_layer_1000,-0.006707576312236274,0.11936933910028802,145603487.0,141857188.0,1529027.0,-0.1168842882060546,0.00015835893703010487,-9.177929008788403e-05
677,175,625,-0.11807634657511742,-0.11851426069881113,-0.11990288914137046,0.0008426566598217036,0.0008474587572537248,0.0009057057073654155,0.011709495757723088,,0.0015759544567675889,,75,dead_layer_1000,-0.0075536604151176965,0.13458773028105467,136140665.0,132365190.0,1511831.0,-0.11657772277479647,0.00016318196402608193,-0.00010323909026568363
